2021-04-09 10:41:19.032099 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.032381 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.032506 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.032625 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.032740 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.032850 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.032964 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033074 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.033185 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033294 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.033402 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033510 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.033619 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033727 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.033839 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033972 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.034083 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.034193 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.034303 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.034412 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:42:39.739210 CEST | StdReturn                   109.998
2021-04-09 10:42:39.739381 CEST | MaxReturn                   529.794
2021-04-09 10:42:39.739556 CEST | MinReturn                    19.9723
2021-04-09 10:42:39.739734 CEST | Iteration                    42
2021-04-09 10:42:39.739905 CEST | AverageDiscountedReturn     104.919
2021-04-09 10:42:39.740083 CEST | AverageReturn               114.172
2021-04-09 10:42:39.740254 CEST | ExplainedVariance            -0.074126
2021-04-09 10:42:39.740425 CEST | NumTrajs                     33
2021-04-09 10:42:39.740623 CEST | Entropy                       1.33306
2021-04-09 10:42:39.740826 CEST | Perplexity                    3.79262
2021-04-09 10:42:39.740977 CEST | StdReturn                    89.566
2021-04-09 10:42:39.741132 CEST | MaxReturn                   379.76
2021-04-09 10:42:39.741287 CEST | MinReturn                     9.98466
2021-04-09 10:42:39.741441 CEST | Iteration                    42
2021-04-09 10:42:39.741598 CEST | AverageDiscountedReturn     124.959
2021-04-09 10:42:39.741763 CEST | AverageReturn               139.553
2021-04-09 10:42:39.741953 CEST | ExplainedVariance            -0.0282545
2021-04-09 10:42:39.742111 CEST | NumTrajs                     28
2021-04-09 10:42:39.742279 CEST | Entropy                       1.33306
2021-04-09 10:42:39.742434 CEST | Perplexity                    3.79262
2021-04-09 10:42:39.742587 CEST | StdReturn                   118.684
2021-04-09 10:42:39.742740 CEST | MaxReturn                   509.833
2021-04-09 10:42:39.742891 CEST | MinReturn                    19.966
2021-04-09 10:42:39.743050 CEST | Iteration                    42
2021-04-09 10:42:39.743206 CEST | AverageDiscountedReturn     118.119
2021-04-09 10:42:39.743372 CEST | AverageReturn               135.104
2021-04-09 10:42:39.743536 CEST | ExplainedVariance            -0.240019
2021-04-09 10:42:39.743695 CEST | NumTrajs                     29
2021-04-09 10:42:39.743863 CEST | Entropy                       1.33306
2021-04-09 10:42:39.744031 CEST | Perplexity                    3.79262
2021-04-09 10:42:39.744186 CEST | StdReturn                   146.819
2021-04-09 10:42:39.744348 CEST | MaxReturn                   589.803
2021-04-09 10:42:39.744509 CEST | MinReturn                     0
2021-04-09 10:42:39.744681 CEST | Iteration                    42
2021-04-09 10:42:39.744840 CEST | AverageDiscountedReturn     122.24
2021-04-09 10:42:39.745006 CEST | AverageReturn               136.35
2021-04-09 10:42:39.745166 CEST | ExplainedVariance             0.153344
2021-04-09 10:42:39.745322 CEST | NumTrajs                     28
2021-04-09 10:42:39.745475 CEST | Entropy                       1.33306
2021-04-09 10:42:39.745632 CEST | Perplexity                    3.79262
2021-04-09 10:42:39.745792 CEST | StdReturn                   116.948
2021-04-09 10:42:39.745971 CEST | MaxReturn                   399.755
2021-04-09 10:42:39.746135 CEST | MinReturn                     9.98514
2021-04-09 10:42:39.746294 CEST | Iteration                    42
2021-04-09 10:42:39.746451 CEST | AverageDiscountedReturn     132.472
2021-04-09 10:42:39.746607 CEST | AverageReturn               146.065
2021-04-09 10:42:39.746760 CEST | ExplainedVariance            -0.431605
2021-04-09 10:42:39.746920 CEST | NumTrajs                     26
2021-04-09 10:42:39.747076 CEST | Entropy                       1.33306
2021-04-09 10:42:39.747232 CEST | Perplexity                    3.79262
2021-04-09 10:42:39.747397 CEST | StdReturn                    97.4234
2021-04-09 10:42:39.747567 CEST | MaxReturn                   389.76
2021-04-09 10:42:39.747724 CEST | MinReturn                     9.98154
2021-04-09 10:42:39.747880 CEST | Iteration                    42
2021-04-09 10:42:39.748037 CEST | AverageDiscountedReturn      92.5064
2021-04-09 10:42:39.748189 CEST | AverageReturn               101.334
2021-04-09 10:42:39.748342 CEST | ExplainedVariance             0.10097
2021-04-09 10:42:39.748496 CEST | NumTrajs                     36
2021-04-09 10:42:39.748651 CEST | Entropy                       1.33306
2021-04-09 10:42:39.748799 CEST | Perplexity                    3.79262
2021-04-09 10:42:39.748953 CEST | StdReturn                    99.5031
2021-04-09 10:42:39.749105 CEST | MaxReturn                   349.913
2021-04-09 10:42:39.749260 CEST | MinReturn                     9.97938
2021-04-09 10:42:39.749420 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.749589 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.749750 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.749945 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.750111 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.750272 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.750426 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.750591 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.750765 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.750930 CEST | AveragePolicyStd              0.917703
2021-04-09 10:42:39.751085 CEST | Iteration                    43
2021-04-09 10:42:39.751231 CEST | AverageDiscountedReturn     157.826
2021-04-09 10:42:39.751383 CEST | AverageReturn               181.806
2021-04-09 10:42:39.751538 CEST | ExplainedVariance            -0.0913349
2021-04-09 10:42:39.751703 CEST | NumTrajs                     21
2021-04-09 10:42:39.751861 CEST | Entropy                       1.3248
2021-04-09 10:42:39.752024 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.752180 CEST | StdReturn                   151.079
2021-04-09 10:42:39.752340 CEST | MaxReturn                   599.693
2021-04-09 10:42:39.752513 CEST | MinReturn                     9.98914
2021-04-09 10:42:39.752678 CEST | Iteration                    43
2021-04-09 10:42:39.752834 CEST | AverageDiscountedReturn     107.344
2021-04-09 10:42:39.752985 CEST | AverageReturn               118.968
2021-04-09 10:42:39.753142 CEST | ExplainedVariance             0.124373
2021-04-09 10:42:39.753297 CEST | NumTrajs                     31
2021-04-09 10:42:39.753462 CEST | Entropy                       1.3248
2021-04-09 10:42:39.753621 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.753789 CEST | StdReturn                   111.49
2021-04-09 10:42:39.753974 CEST | MaxReturn                   399.776
2021-04-09 10:42:39.754138 CEST | MinReturn                     0
2021-04-09 10:42:39.754292 CEST | Iteration                    43
2021-04-09 10:42:39.754446 CEST | AverageDiscountedReturn     122.368
2021-04-09 10:42:39.754600 CEST | AverageReturn               135.777
2021-04-09 10:42:39.754758 CEST | ExplainedVariance            -0.431666
2021-04-09 10:42:39.754918 CEST | NumTrajs                     29
2021-04-09 10:42:39.755068 CEST | Entropy                       1.3248
2021-04-09 10:42:39.755224 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.755425 CEST | StdReturn                   109.789
2021-04-09 10:42:39.755589 CEST | MaxReturn                   369.784
2021-04-09 10:42:39.755750 CEST | MinReturn                     9.97992
2021-04-09 10:42:39.755915 CEST | Iteration                    43
2021-04-09 10:42:39.756066 CEST | AverageDiscountedReturn     187.814
2021-04-09 10:42:39.756227 CEST | AverageReturn               225.654
2021-04-09 10:42:39.756392 CEST | ExplainedVariance            -9.91941
2021-04-09 10:42:39.756544 CEST | NumTrajs                     19
2021-04-09 10:42:39.756718 CEST | Entropy                       1.3248
2021-04-09 10:42:39.756893 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.757065 CEST | StdReturn                   201.007
2021-04-09 10:42:39.757247 CEST | MaxReturn                   839.532
2021-04-09 10:42:39.757412 CEST | MinReturn                     0
2021-04-09 10:42:39.757580 CEST | Iteration                    43
2021-04-09 10:42:39.757794 CEST | AverageDiscountedReturn     186.396
2021-04-09 10:42:39.757990 CEST | AverageReturn               222.086
2021-04-09 10:42:39.758164 CEST | ExplainedVariance            -2.29559
2021-04-09 10:42:39.758324 CEST | NumTrajs                     18
2021-04-09 10:42:39.758479 CEST | Entropy                       1.3248
2021-04-09 10:42:39.758635 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.758790 CEST | StdReturn                   187.495
2021-04-09 10:42:39.758958 CEST | MaxReturn                   669.614
2021-04-09 10:42:39.759143 CEST | MinReturn                    19.9749
2021-04-09 10:42:39.759313 CEST | Iteration                    43
2021-04-09 10:42:39.759479 CEST | AverageDiscountedReturn     178.807
2021-04-09 10:42:39.759639 CEST | AverageReturn               202.729
2021-04-09 10:42:39.759812 CEST | ExplainedVariance             0.132772
2021-04-09 10:42:39.759985 CEST | NumTrajs                     21
2021-04-09 10:42:39.760157 CEST | Entropy                       1.3248
2021-04-09 10:42:39.760323 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.760488 CEST | StdReturn                   116.526
2021-04-09 10:42:39.760653 CEST | MaxReturn                   469.777
2021-04-09 10:42:39.760828 CEST | MinReturn                    29.9506
2021-04-09 10:42:39.760987 CEST | Iteration                    43
2021-04-09 10:42:39.761159 CEST | AverageDiscountedReturn     154.914
2021-04-09 10:42:39.761334 CEST | AverageReturn               176.272
2021-04-09 10:42:39.761499 CEST | ExplainedVariance             0.0946411
2021-04-09 10:42:39.761646 CEST | NumTrajs                     22
2021-04-09 10:42:39.761799 CEST | Entropy                       1.3248
2021-04-09 10:42:39.761996 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.762147 CEST | StdReturn                   134.544
2021-04-09 10:42:39.762303 CEST | MaxReturn                   479.82
2021-04-09 10:42:39.762460 CEST | MinReturn                     9.98308
2021-04-09 10:42:39.762609 CEST | Iteration                    43
2021-04-09 10:42:39.762756 CEST | AverageDiscountedReturn     143.675
2021-04-09 10:42:39.762907 CEST | AverageReturn               163.827
2021-04-09 10:42:39.763053 CEST | ExplainedVariance             0.133835
2021-04-09 10:42:39.763199 CEST | NumTrajs                     23
2021-04-09 10:42:39.763350 CEST | Entropy                       1.3248
2021-04-09 10:42:39.763498 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.763662 CEST | StdReturn                   140.961
2021-04-09 10:42:39.763808 CEST | MaxReturn                   549.776
2021-04-09 10:42:39.763951 CEST | MinReturn                     9.98332
2021-04-09 10:42:39.764106 CEST | Iteration                    43
2021-04-09 10:42:39.764253 CEST | AverageDiscountedReturn     145.167
2021-04-09 10:42:39.764404 CEST | AverageReturn               165.555
2021-04-09 10:42:39.764554 CEST | ExplainedVariance             0.174083
2021-04-09 10:42:39.764702 CEST | NumTrajs                     23
2021-04-09 10:42:39.764848 CEST | Entropy                       1.3248
2021-04-09 10:42:39.764990 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.765138 CEST | StdReturn                   138.813
2021-04-09 10:42:39.765281 CEST | MaxReturn                   449.771
2021-04-09 10:42:39.765431 CEST | MinReturn                     9.98291
2021-04-09 10:42:39.765584 CEST | Iteration                    43
2021-04-09 10:42:39.765735 CEST | AverageDiscountedReturn     127.205
2021-04-09 10:42:39.765885 CEST | AverageReturn               147.422
2021-04-09 10:42:39.766031 CEST | ExplainedVariance            -0.323843
2021-04-09 10:42:39.766178 CEST | NumTrajs                     28
2021-04-09 10:42:39.766325 CEST | Entropy                       1.3248
2021-04-09 10:42:39.766487 CEST | Perplexity                    3.76143
2021-04-09 10:42:39.766636 CEST | StdReturn                   161.531
2021-04-09 10:42:39.766784 CEST | MaxReturn                   659.801
2021-04-09 10:42:39.766941 CEST | MinReturn                     0
2021-04-09 10:42:39.767085 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.767225 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.767378 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.767525 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.767669 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.767812 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.767964 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.768114 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.768261 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.768407 CEST | AveragePolicyStd              0.910155
2021-04-09 10:42:39.768553 CEST | Iteration                    44
2021-04-09 10:42:39.768698 CEST | AverageDiscountedReturn     216.974
2021-04-09 10:42:39.768849 CEST | AverageReturn               269.851
2021-04-09 10:42:39.769019 CEST | ExplainedVariance            -0.835711
2021-04-09 10:42:39.769200 CEST | NumTrajs                     16
2021-04-09 10:42:39.769367 CEST | Entropy                       1.31248
2021-04-09 10:42:39.769540 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.769715 CEST | StdReturn                   236.541
2021-04-09 10:42:39.769905 CEST | MaxReturn                   789.659
2021-04-09 10:42:39.770070 CEST | MinReturn                     9.97954
2021-04-09 10:42:39.770237 CEST | Iteration                    44
2021-04-09 10:42:39.770404 CEST | AverageDiscountedReturn     167.312
2021-04-09 10:42:39.770581 CEST | AverageReturn               192.879
2021-04-09 10:42:39.770753 CEST | ExplainedVariance             0.0332376
2021-04-09 10:42:39.770916 CEST | NumTrajs                     20
2021-04-09 10:42:39.771089 CEST | Entropy                       1.31248
2021-04-09 10:42:39.771262 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.771431 CEST | StdReturn                   150.002
2021-04-09 10:42:39.771592 CEST | MaxReturn                   589.697
2021-04-09 10:42:39.771774 CEST | MinReturn                    19.9639
2021-04-09 10:42:39.771987 CEST | Iteration                    44
2021-04-09 10:42:39.772147 CEST | AverageDiscountedReturn     223.136
2021-04-09 10:42:39.772328 CEST | AverageReturn               284.519
2021-04-09 10:42:39.772505 CEST | ExplainedVariance            -0.441542
2021-04-09 10:42:39.772685 CEST | NumTrajs                     15
2021-04-09 10:42:39.772864 CEST | Entropy                       1.31248
2021-04-09 10:42:39.773040 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.773212 CEST | StdReturn                   270.271
2021-04-09 10:42:39.773381 CEST | MaxReturn                   999.511
2021-04-09 10:42:39.773553 CEST | MinReturn                     9.97972
2021-04-09 10:42:39.773733 CEST | Iteration                    44
2021-04-09 10:42:39.773932 CEST | AverageDiscountedReturn     197.75
2021-04-09 10:42:39.774101 CEST | AverageReturn               236.331
2021-04-09 10:42:39.774278 CEST | ExplainedVariance             0.0050377
2021-04-09 10:42:39.774454 CEST | NumTrajs                     17
2021-04-09 10:42:39.774634 CEST | Entropy                       1.31248
2021-04-09 10:42:39.774810 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.774983 CEST | StdReturn                   189.403
2021-04-09 10:42:39.775151 CEST | MaxReturn                   639.773
2021-04-09 10:42:39.775321 CEST | MinReturn                     9.98548
2021-04-09 10:42:39.775502 CEST | Iteration                    44
2021-04-09 10:42:39.775676 CEST | AverageDiscountedReturn     198.972
2021-04-09 10:42:39.775841 CEST | AverageReturn               244.297
2021-04-09 10:42:39.776011 CEST | ExplainedVariance             0.125543
2021-04-09 10:42:39.776191 CEST | NumTrajs                     18
2021-04-09 10:42:39.776368 CEST | Entropy                       1.31248
2021-04-09 10:42:39.776546 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.776717 CEST | StdReturn                   223.082
2021-04-09 10:42:39.776887 CEST | MaxReturn                   769.601
2021-04-09 10:42:39.777056 CEST | MinReturn                     9.98219
2021-04-09 10:42:39.777242 CEST | Iteration                    44
2021-04-09 10:42:39.777411 CEST | AverageDiscountedReturn     232.136
2021-04-09 10:42:39.777584 CEST | AverageReturn               300.604
2021-04-09 10:42:39.777769 CEST | ExplainedVariance            -0.0227996
2021-04-09 10:42:39.777948 CEST | NumTrajs                     13
2021-04-09 10:42:39.778125 CEST | Entropy                       1.31248
2021-04-09 10:42:39.778302 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.778474 CEST | StdReturn                   283.974
2021-04-09 10:42:39.778651 CEST | MaxReturn                   919.633
2021-04-09 10:42:39.778828 CEST | MinReturn                     9.98658
2021-04-09 10:42:39.779002 CEST | Iteration                    44
2021-04-09 10:42:39.779174 CEST | AverageDiscountedReturn     205.455
2021-04-09 10:42:39.779346 CEST | AverageReturn               245.489
2021-04-09 10:42:39.779521 CEST | ExplainedVariance            -1.06829
2021-04-09 10:42:39.779707 CEST | NumTrajs                     16
2021-04-09 10:42:39.779869 CEST | Entropy                       1.31248
2021-04-09 10:42:39.780041 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.780217 CEST | StdReturn                   182.613
2021-04-09 10:42:39.780382 CEST | MaxReturn                   509.833
2021-04-09 10:42:39.780559 CEST | MinReturn                     9.98007
2021-04-09 10:42:39.780727 CEST | Iteration                    44
2021-04-09 10:42:39.780908 CEST | AverageDiscountedReturn     228.041
2021-04-09 10:42:39.781075 CEST | AverageReturn               282.697
2021-04-09 10:42:39.781250 CEST | ExplainedVariance            -0.995806
2021-04-09 10:42:39.781422 CEST | NumTrajs                     14
2021-04-09 10:42:39.781596 CEST | Entropy                       1.31248
2021-04-09 10:42:39.781774 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.781988 CEST | StdReturn                   232.876
2021-04-09 10:42:39.782165 CEST | MaxReturn                   859.774
2021-04-09 10:42:39.782345 CEST | MinReturn                    39.9436
2021-04-09 10:42:39.782511 CEST | Iteration                    44
2021-04-09 10:42:39.782692 CEST | AverageDiscountedReturn     234.35
2021-04-09 10:42:39.782869 CEST | AverageReturn               285.563
2021-04-09 10:42:39.783053 CEST | ExplainedVariance             0.0194153
2021-04-09 10:42:39.783231 CEST | NumTrajs                     14
2021-04-09 10:42:39.783402 CEST | Entropy                       1.31248
2021-04-09 10:42:39.783583 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.783757 CEST | StdReturn                   204.228
2021-04-09 10:42:39.783930 CEST | MaxReturn                   719.613
2021-04-09 10:42:39.784098 CEST | MinReturn                    19.9684
2021-04-09 10:42:39.784268 CEST | Iteration                    44
2021-04-09 10:42:39.784435 CEST | AverageDiscountedReturn     196.972
2021-04-09 10:42:39.784607 CEST | AverageReturn               233.415
2021-04-09 10:42:39.784789 CEST | ExplainedVariance             0.202304
2021-04-09 10:42:39.784975 CEST | NumTrajs                     17
2021-04-09 10:42:39.785149 CEST | Entropy                       1.31248
2021-04-09 10:42:39.785322 CEST | Perplexity                    3.71536
2021-04-09 10:42:39.785498 CEST | StdReturn                   179.5
2021-04-09 10:42:39.785674 CEST | MaxReturn                   699.844
2021-04-09 10:42:39.785845 CEST | MinReturn                     0
2021-04-09 10:42:39.786025 CEST | AveragePolicyStd              0.899008
2021-04-09 10:42:39.786190 CEST | AveragePolicyStd              0.899008
